"1702.05028","David Cahen","Christopher D. Bostick, Sabyasachi Mukhopadhyay, Israel Pecht,
  Mordechai Sheves, David Cahen, David Lederman","Protein bioelectronics: a review of what we do and do not know","155 pages, 38 figures",,"10.1088/1361-6633/aa85f2",,"physics.bio-ph cond-mat.mtrl-sci q-bio.BM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We review the status of protein-based molecular electronics. First we discuss
fundamental concepts of electron transfer and transport in and across proteins
and proposed mechanisms for these processes. We then describe the
immobilization of proteins to solid-state surfaces in both nanoscale and
macroscopic approaches, and highlight how different methodologies can alter
protein electronic properties. Because immobilizing proteins while retaining
biological activity is crucial to the successful development of bioelectronic
devices, we discuss this process at length. We briefly discuss computational
predictions and their link to experimental results. We then summarize how the
biological activity of immobilized proteins is beneficial for bioelectronics
devices, and how conductance measurements can shed light on protein properties.
Finally, we consider how the research to date could influence the development
of future bioelectronics devices.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:01:39 GMT""},{""version"":""v2"",""created"":""Fri, 4 Aug 2017 15:57:57 GMT""}]","2018-02-14"
"1702.05029","Inder Kaur","Inder Kaur","Smoothness of moduli space of stable torsion-free sheaves with fixed
  determinant in mixed characteristic","14 pages, To appear in Proceedings of the conference on ""Analytic and
  Algebraic Geometry of Bundles""",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $R$ be a complete discrete valuation ring with fraction field of
characteristic $0$ and algebraically closed residue field of characteristic
$p>0$. Let $X_R \to \mathrm{Spec}(R)$ be a smooth projective morphism of
relative dimension $1$. We prove that, given a line bundle $\mathcal{L}_R$ the
moduli space of Gieseker stable torsion-free sheaves of rank $r\geq 2$ over
$X_R$, with determinant $\mathcal{L}_R$, is smooth over $R$.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:02:44 GMT""}]","2017-02-17"
"1702.05030","Luck Darniere","Luck Darni\`ere (LAREMA)","Semi-algebraic triangulation over p-adically closed fields",,,"10.1112/plms.12221",,"math.GT math.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove a triangulation theorem for semi-algebraic sets over a p-adically
closed field, quite similar to its real counterpart. We derive from it several
applications like the existence of flexible retractions and splitting for
semi-algebraic sets.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:03:52 GMT""},{""version"":""v2"",""created"":""Fri, 9 Nov 2018 14:47:28 GMT""}]","2018-12-26"
"1702.05031","Wafa Badreddine","Wafa Badreddine (NPA, LIP6), Maria Potop-Butucaru (NPA, LIP6)","Peak Transmission Rate Resilient Crosslayer Broadcast for Body Area
  Networks",,,,,"cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Wireless Body Area Networks (WBAN) open an interdisciplinary area within
Wireless Sensor Networks (WSN) research, with a tremendous impact in healthcare
area where sensors are used to monitor, collect and transmit biological
parameters of the human body. We propose the rst network-MAC cross-layer
broadcast protocol in WBAN. Our protocol, evaluated in the OMNET++ simulator
enriched with realistic human body mobility models and channel models issued
from the recent research on biomedical and health informatics, outperforms
existing at broadcast strategies in terms of percentage of covered nodes,
energy consumption and correct reception of causally-ordered packets (i.e.
packets are received in the same order as they were sent by the sink).
Furthermore, we investigate the resilience of both existing at broadcast
strategies and our new protocol face to various transmission rates and human
body mobility. Existing at broadcast strategies without exception start to have
a drastic drop of performances for transmission rates above 11Kb/s while our
cross-layer protocol performances maintains its good performances for
transmission rates up to 190Kb/s.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:06:35 GMT""}]","2017-02-17"
"1702.05032","Hans-Werner Henn","Hans-Werner Henn (IRMA)","On the Mod-2 Cohomology of SL 3 (z[ 1 2 , i])",,"Tunisian J. Math. 1 (2019) 539-560","10.2140/tunis.2019.1.539",,"math.AT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $\Gamma$ = SL 3 (Z[ 1 2 , i]), let X be any mod-2 acyclic $\Gamma$-CW
complex on which $\Gamma$ acts with finite stabilizers and let Xs be the
2-singular locus of X. We calculate the mod-2 cohomology of the Borel
constructon of Xs with respect to the action of $\Gamma$. This cohomology
coincides with the mod-2 cohomology of $\Gamma$ in cohomological degrees bigger
than 8 and the result is compatible with a conjecture of Quillen which predicts
the strucure of the cohomology ring H * ($\Gamma$; Z/2).
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:10:16 GMT""},{""version"":""v2"",""created"":""Fri, 26 Jan 2018 09:33:28 GMT""},{""version"":""v3"",""created"":""Tue, 30 Jan 2018 09:01:51 GMT""}]","2018-12-19"
"1702.05033","Hans-Werner Henn","Hans-Werner Henn (IRMA)","A Mini-Course on Morava Stabilizer Groups and Their Cohomology",,,,,"math.AT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Morava stabilizer groups play a dominating role in chromatic stable
ho-motopy theory. In fact, for suitable spectra X, for example all finite
spectra, thechromatic homotopy type of X at chromatic level n \textgreater{} 0
and a given prime p islargely controlled by the continuous cohomology of a
certain p-adic Lie group Gn,in stable homotopy theory known under the name of
Morava stabilizer group oflevel n at p, with coefficients in the corresponding
Morava module (En)$\star$X.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:12:09 GMT""}]","2017-02-17"
"1702.05034","Julio Marny Hoff da Silva","J. M. Hoff da Silva, C. H. Coronado Villalobos, R. J. Bueno Rogerio,
  and Rold\~ao da Rocha","On the Spinor Representation","16 pages",,"10.1140/epjc/s10052-017-5035-y",,"math-ph hep-th math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A systematic study of the spinor representation by means of the fermionic
physical space is accomplished and implemented. The spinor representation space
is shown to be constrained by the Fierz-Pauli-Kofink identities among the
spinor bilinear covariants. A robust geometric and topological structure can be
manifested from the spinor space, wherein, for instance, the first and second
homotopy groups play prominent roles on the underlying physical properties,
associated to the fermionic fields.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:12:31 GMT""}]","2017-09-13"
"1702.05035","Amar  Prasad Misra","A. Barman and A. P. Misra","Effects of Landau damping on ion-acoustic solitary waves in a
  semiclassical plasma","11 pages, 3 figures; the revised version to appear in Phys. Plasmas
  (2017)","Physics of Plasmas 24, 052116 (2017)","10.1063/1.4983308",,"physics.plasm-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the nonlinear propagation of ion-acoustic waves (IAWs) in an
unmagnetized collisionless plasma with the effects of electron and ion Landau
damping in the weak quantum (semiclassical) regime, i.e., when the typical
ion-acoustic (IA) length scale is larger than the thermal de Broglie
wavelength. Starting from a set of classical and semiclassical Vlasov equations
for ions and electrons, coupled to the Poisson equation, we derive a modified
(by the particle dispersion) Korteweg-de Vries (KdV) equation which governs the
evolution of IAWs with the effects of wave-particle resonance. It is found that
in contrast to the classical results, the nonlinear IAW speed $(\lambda)$ and
the linear Landau damping rate $(\gamma)$ are no longer constants, but can vary
with the wave number $(k)$ due to the quantum particle dispersion. The effects
of the quantum parameter $H$ (the ratio of the plasmon energy to the thermal
energy) and the electron to ion temperature ratio $(T)$ on the profiles of
$\lambda$, $\gamma$ and the solitary wave amplitude are also studied. It is
shown that the decay rate of the wave amplitude is reduced by the effects of
$H$.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:16:37 GMT""},{""version"":""v2"",""created"":""Tue, 2 May 2017 14:08:22 GMT""}]","2017-07-04"
"1702.05036","Ning Ning","Jean-Pierre Fouque and Ning Ning","Uncertain Volatility Models with Stochastic Bounds",,,,,"q-fin.MF","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we propose the uncertain volatility models with stochastic
bounds. Like the regular uncertain volatility models, we know only that the
true model lies in a family of progressively measurable and bounded processes,
but instead of using two deterministic bounds, the uncertain volatility
fluctuates between two stochastic bounds generated by its inherent stochastic
volatility process. This brings better accuracy and is consistent with the
observed volatility path such as for the VIX as a proxy for instance. We apply
the regular perturbation analysis upon the worst case scenario price, and
derive the first order approximation in the regime of slowly varying stochastic
bounds. The original problem which involves solving a fully nonlinear PDE in
dimension two for the worst case scenario price, is reduced to solving a
nonlinear PDE in dimension one and a linear PDE with source, which gives a
tremendous computational advantage. Numerical experiments show that this
approximation procedure performs very well, even in the regime of moderately
slow varying stochastic bounds.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:17:24 GMT""}]","2017-02-17"
"1702.05037","Veeranjaneyulu Sadhanala","Veeranjaneyulu Sadhanala and Ryan J. Tibshirani","Additive Models with Trend Filtering","63 pages",,,,"stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study additive models built with trend filtering, i.e., additive models
whose components are each regularized by the (discrete) total variation of
their $k$th (discrete) derivative, for a chosen integer $k \geq 0$. This
results in $k$th degree piecewise polynomial components, (e.g., $k=0$ gives
piecewise constant components, $k=1$ gives piecewise linear, $k=2$ gives
piecewise quadratic, etc.). Analogous to its advantages in the univariate case,
additive trend filtering has favorable theoretical and computational
properties, thanks in large part to the localized nature of the (discrete)
total variation regularizer that it uses. On the theory side, we derive fast
error rates for additive trend filtering estimates, and show these rates are
minimax optimal when the underlying function is additive and has component
functions whose derivatives are of bounded variation. We also show that these
rates are unattainable by additive smoothing splines (and by additive models
built from linear smoothers, in general). On the computational side, as per the
standard in additive models, backfitting is an appealing method for
optimization, but it is particularly appealing for additive trend filtering
because we can leverage a few highly efficient univariate trend filtering
solvers. Going one step further, we describe a new backfitting algorithm whose
iterations can be run in parallel, which (as far as we know) is the first of
its kind. Lastly, we present experiments to examine the empirical performance
of additive trend filtering.
","[{""version"":""v1"",""created"":""Thu, 16 Feb 2017 16:19:56 GMT""},{""version"":""v2"",""created"":""Fri, 24 Mar 2017 05:06:18 GMT""},{""version"":""v3"",""created"":""Sat, 28 Apr 2018 09:10:41 GMT""},{""version"":""v4"",""created"":""Thu, 22 Nov 2018 03:16:44 GMT""}]","2018-11-26"
