"1704.02360","Yuki Saito","Hiroyuki Miyoshi, Yuki Saito, Shinnosuke Takamichi, and Hiroshi
  Saruwatari","Voice Conversion Using Sequence-to-Sequence Learning of Context
  Posterior Probabilities","Accepted to INTERSPEECH 2017",,,,"cs.SD cs.CL cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Voice conversion (VC) using sequence-to-sequence learning of context
posterior probabilities is proposed. Conventional VC using shared context
posterior probabilities predicts target speech parameters from the context
posterior probabilities estimated from the source speech parameters. Although
conventional VC can be built from non-parallel data, it is difficult to convert
speaker individuality such as phonetic property and speaking rate contained in
the posterior probabilities because the source posterior probabilities are
directly used for predicting target speech parameters. In this work, we assume
that the training data partly include parallel speech data and propose
sequence-to-sequence learning between the source and target posterior
probabilities. The conversion models perform non-linear and variable-length
transformation from the source probability sequence to the target one. Further,
we propose a joint training algorithm for the modules. In contrast to
conventional VC, which separately trains the speech recognition that estimates
posterior probabilities and the speech synthesis that predicts target speech
parameters, our proposed method jointly trains these modules along with the
proposed probability conversion modules. Experimental results demonstrate that
our approach outperforms the conventional VC.
","[{""version"":""v1"",""created"":""Mon, 10 Apr 2017 12:35:33 GMT""},{""version"":""v2"",""created"":""Mon, 17 Apr 2017 04:43:37 GMT""},{""version"":""v3"",""created"":""Mon, 22 May 2017 08:11:02 GMT""},{""version"":""v4"",""created"":""Mon, 7 Aug 2017 02:42:01 GMT""}]","2017-08-08"
"1704.02622","H. Courtois","B. Dutta, J. T. Peltonen, D. S. Antonenko, M. Meschke, M. A.
  Skvortsov, B. Kubala, J. K\""onig, C. B. Winkelmann, H. Courtois, J. P. Pekola","Thermal Conductance of a Single-Electron Transistor","5 pages, 4 figures + supplementary material","Phys. Rev. Lett. 119, 077701 (2017)","10.1103/PhysRevLett.119.077701",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report on combined measurements of heat and charge transport through a
single-electron transistor. The device acts as a heat switch actuated by the
voltage applied on the gate. The Wiedemann-Franz law for the ratio of heat and
charge conductances is found to be systematically violated away from the charge
degeneracy points. The observed deviation agrees well with the theoretical
expectation. With large temperature drop between the source and drain, the heat
current away from degeneracy deviates from the standard quadratic dependence in
the two temperatures.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:08:30 GMT""}]","2017-08-23"
"1704.02623","Cl\'ement Alleaume","Cl\'ement Alleaume","Linear polygraphs applied to categorification",,,,,"math.CT math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce two applications of polygraphs to categorification problems. We
compute first, from a coherent presentation of an $n$-category, a coherent
presentation of its Karoubi envelope. For this, we extend the construction of
Karoubi envelope to $n$-polygraphs and linear $(n,n-1)$-polygraphs. The second
problem treated in this paper is the construction of Grothendieck
decategorifications for $(n,n-1)$-polygraphs. This construction yields a
rewriting system presenting for example algebras categorified by a linear
monoidal category. We finally link quasi-convergence of such rewriting systems
to the uniqueness of direct sum decompositions for linear
$(n-1,n-1)$-categories.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:13:44 GMT""}]","2017-04-11"
"1704.02624","Lixin Zhong","Li-Xin Zhong, Wen-Juan Xu, Rong-Da Chen, Chen-Yang Zhong, Tian Qiu,
  Fei Ren, Yun-Xing He","Self-reinforcing feedback loop in financial markets with coupling of
  market impact and momentum traders",,,"10.1016/j.physa.2017.10.045",,"physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  By incorporating market impact and momentum traders into an agent-based
model, we investigate the conditions for the occurrence of self-reinforcing
feedback loops and the coevolutionary mechanism of prices and strategies. For
low market impact, the price fluctuations are originally large. The existence
of momentum traders has little impact on the change of price fluctuations but
destroys the equilibrium between the trend-following and trend-rejecting
strategies. The trend-following herd behaviors become dominant. A
self-reinforcing feedback loop exists. For high market impact, the existence of
momentum traders leads to an increase in price fluctuations. The
trend-following strategies of rational individuals are suppressed while the
trend-following strategies of momentum traders are promoted. The
crowd-anticrowd behaviors become dominant. A negative feedback loop exists. A
theoretical analysis indicates that, for low market impact, the majority effect
is beneficial for the trend-followers to earn more, which in turn promotes the
trend-following strategies. For high market impact, the minority effect causes
the trend-followers to suffer great losses, which in turn suppresses the
trend-following strategies.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:40:54 GMT""},{""version"":""v2"",""created"":""Tue, 24 Oct 2017 13:45:07 GMT""}]","2017-12-06"
"1704.02625","Eva Silverstein","Matthew Dodelson, Eva Silverstein, and Gonzalo Torroba","Varying dilaton as a tracer of classical string interactions","18 pages. v2: small typo corrections","Phys. Rev. D 96, 066011 (2017)","10.1103/PhysRevD.96.066011",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We analyze tree-level string amplitudes in a linear dilaton background,
motivated by its use as a gauge-invariant tracer of string interactions in
scattering experiments and its genericity among simple perturbative string
theory limits. A simple case is given by a lightlike dependence for the
dilaton. The zero mode of the embedding coordinate in the direction of dilaton
variation requires special care. Employing Gaussian wave packets and a
well-defined modification of the dilaton profile far from the dominant
interaction region, we obtain finite results which explicitly reproduce the
interaction timescales expected from joining and splitting interactions
involving oscillating strings in simple string scattering processes. There is
an interesting interplay between the effects of the linear dilaton and the
$i\epsilon$ prescription. In more general circumstances this provides a method
for tracing the degree of non-locality in string interactions, and it gives a
basis for further studies of perturbative supercritical string theory at higher
loop order.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:42:56 GMT""},{""version"":""v2"",""created"":""Thu, 27 Apr 2017 23:06:35 GMT""}]","2017-09-20"
"1704.02626","Simin Nie","Simin Nie and Gang Xu and Fritz B. Prinz and Shou-Cheng Zhang","Topological semimetal in honeycomb lattice LnSI","27 pages 10 figures","PNAS 114 10596-10600 (2017)","10.1073/pnas.1713261114",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recognized as elementary particles in the standard model,Weyl fermions in
condensed matter have received growing attention. However, most of the
previously reportedWeyl semimetals exhibit rather complicated electronic
structures that, in turn, may have raised questions regarding the underlying
physics. Here, we report for the first time promising topological phases that
can be realized in specific honeycomb lattices, including ideal Weyl semimetal
structures, 3D strong topological insulators, and nodal-line semimetal
configurations. In particular, we highlight a novel semimetal featuring both
Weyl nodes and nodal lines. Guided by this model, we demonstrated that GdSI the
long perceived ideal Weyl semimetal has two pairs ofWeyl nodes residing at the
Fermi level, and that LuSI (YSI) is a 3D strong topological insulator with the
right-handed helical surface states. Our work provides a new mechanism to study
topological semimetals, and proposes a platform towards exploring the physics
of Weyl semimetals as well as related device designs.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:43:52 GMT""},{""version"":""v2"",""created"":""Thu, 13 Apr 2017 01:49:48 GMT""}]","2017-10-12"
"1704.02627","Alexander Romanov","Alexander M. Romanov","On non-full-rank perfect codes over finite fields",,,,,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The paper deals with the perfect 1-error correcting codes over a finite field
with $q$ elements (briefly $q$-ary 1-perfect codes). We show that the
orthogonal code to the $q$-ary non-full-rank 1-perfect code of length $n =
(q^{m}-1)/(q-1)$ is a $q$-ary constant-weight code with Hamming weight equals
to $q^{m - 1}$ where $m$ is any natural number not less than two. We derive
necessary and sufficient conditions for $q$-ary 1-perfect codes of non-full
rank. We suggest a generalization of the concatenation construction to the
$q$-ary case and construct the ternary 1-perfect codes of length 13 and rank
12.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 16:48:27 GMT""}]","2017-04-11"
"1704.02628","Alessio Caratti o Garatti Dr","A. Caratti o Garatti (1), B. Stecklum (2), R. Garcia Lopez (1), J.
  Eisl\""offel (2), T.P. Ray (1), A. Sanna (3), R. Cesaroni (4), C.M. Walmsley
  (1 and 4), R.D. Oudmaijer (5), W.J. de Wit (6), L. Moscadelli (4), J. Greiner
  (7), A. Krabbe (8), C. Fischer (8), R. Klein (9) and J.M. Iba\~nez (10) ((1)
  Dublin Institute for Advanced Studies, (2) Th\""uringer Landessternwarte
  Tautenburg, (3) Max Planck Institut f\""ur Radioastronomie, (4) INAF
  Osservatorio Astrofisico di Arcetri, (5) University of Leeds, (6) ESO
  European Organisation for Astronomical Research in the Southern Hemisphere,
  (7) Max Planck Institut f\""ur Extraterrestrische Physik, (8) Deutsches SOFIA
  Institut, (9) NASA Ames Research Center, (10) Instituto de Astrof\'isica de
  Andaluc\'ia)","Disk-mediated accretion burst in a high-mass young stellar object","27 pages, 3 figures. Published in Nature Physics, 2016, Vol. 13, pag.
  276","2016NatPh..13..276C","10.1038/nphys3942",,"astro-ph.SR astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Solar-mass stars form via circumstellar disk accretion (disk-mediated
accretion). Recent findings indicate that this process is likely episodic in
the form of accretion bursts, possibly caused by disk fragmentation. Although
it cannot be ruled out that high-mass young stellar objects (HMYSOs; $M>$8
M$_\odot$, $L_{bol}>$5$\times$10$^3$ L$_\odot$) arise from the coalescence of
their low-mass brethren, latest results suggest that they more likely form via
disks. Accordingly, disk-mediated accretion bursts should occur. Here we report
on the discovery of the first disk-mediated accretion burst from a $\sim$20
M$_\odot$ HMYSO. Our near-infrared images show the brightening of the central
source and its outflow cavities. Near-infrared spectroscopy reveals emission
lines typical of accretion bursts in low-mass protostars, but orders of
magnitude more luminous. Moreover, the energy released and the inferred
mass-accretion rate are also orders of magnitude larger. Our results identify
disk accretion as the common mechanism of star formation across the entire
stellar mass spectrum.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 17:04:00 GMT""}]","2017-04-11"
"1704.02629","Dmitry Malyshev","Dmitry Malyshev","Fermi Bubbles: an Elephant in the Gamma-ray Sky","Published in proceedings for RICAP16 conference","EPJ Web of Conferences 136, 03011 (2017)","10.1051/epjconf/201713603011",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Fermi bubbles are one of the most remarkable features in the gamma-ray
sky revealed by the Fermi Large Area Telescope (LAT). The nature of the
gamma-ray emission and the origin of the bubbles are still open questions. In
this note, we will review some basic features of leptonic and hadronic modes of
gamma-ray production. At the moment, gamma rays are our best method to study
the bubbles, but in order to resolve the origin of the bubbles multi-wavelength
and multi-messenger observations will be crucial.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 17:04:09 GMT""}]","2017-04-11"
"1704.02630","Hung La","Huy X. Pham, Hung M. La, David Feil-Seifer, and Matthew Deans","A Distributed Control Framework for a Team of Unmanned Aerial Vehicles
  for Dynamic Wildfire Tracking",,,,,"cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Wildland fire fighting is a very dangerous job, and the lack of information
of the fire front is one of main reasons that causes many accidents. Using
unmanned aerial vehicle (UAV) to cover wildfire is promising because it can
replace human in hazardous fire tracking and save operation costs
significantly. In this paper we propose a distributed control framework
designed for a team of UAVs that can closely monitor a wildfire in open space,
and precisely track its development. The UAV team, designed for flexible
deployment, can effectively avoid in-flight collision as well as cooperate well
with other neighbors. Experimental results are conducted to demonstrate the
capabilites of the UAV team in covering a spreading wildfire.
","[{""version"":""v1"",""created"":""Sun, 9 Apr 2017 17:05:35 GMT""}]","2017-04-11"
