"1703.07721","Yu. S. Dedkov","Julia Tesch, Elena Voloshina, Milan Jubitz, Yuriy Dedkov, and Mikhail
  Fonin","Local electronic properties of the graphene-protected giant Rashba-split
  BiAg$_2$ surface","text and figures; submitted on 30.12.2016","Phys. Rev. B 95, 155428 (2017)","10.1103/PhysRevB.95.155428",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report the preparation of the interface between graphene and the strong
Rashba-split BiAg$_2$ surface alloy and investigatigation of its structure as
well as the electronic properties by means of scanning tunneling
microscopy/spectroscopy and density functional theory calculations. Upon
evaluation of the quasiparticle interference patterns the unpertrubated linear
dispersion for the $\pi$ band of $n$-doped graphene is observed. Our results
also reveal the intact nature of the giant Rashba-split surface states of the
BiAg$_2$ alloy, which demonstrate only a moderate downward energy shift upon
the presence of graphene. This effect is explained in the framework of density
functional theory by an inward relaxation of the Bi atoms at the interface and
subsequent delocalisation of the wave function of the surface states. Our
findings demonstrate a realistic pathway to prepare a graphene protected giant
Rashba-split BiAg$_2$ for possible spintronic applications.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:02:11 GMT""}]","2017-04-20"
"1703.07722","Alessandro Zannotti","Alessandro Zannotti, Matthias R\""uschenbaum, Cornelia Denz","Pearcey solitons in curved nonlinear photonic caustic lattices",,"J. Opt. 19, 094001 (2017)","10.1088/2040-8986/aa77d9",,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Controlling artificial Pearcey and swallowtail beams allows realizing caustic
lattices in nonlinear photosensitive media at very low light intensities. We
examine their functionality as 2D and 3D waveguiding structures, and show the
potential of exploiting these lattices as a linear beam splitter, which we name
a Pearcey-Y-splitter. For symmetrized Pearcey beams as auto-focusing beams, the
formation of solitons in focusing nonlinearity is observed. Our original
approach represents the first realization of caustic photonic lattices and can
directly be applied in signal processing, microscopy and material lithography.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:04:21 GMT""}]","2017-10-30"
"1703.07723","Jie Lu","Jie Lu, Mei Li, and Bin Xi","Spin-mixing-tunneling network model for Anderson transitions in
  two-dimensional disordered spinful electrons","17 pages, 12 figures","New Journal of Physics, 20, 083017 (2018)","10.1088/1367-2630/aad6d6",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider Anderson transitions in two-dimensional spinful electron gases
subject to random scalar potentials with time-reversal-symmetric spin-mixing
tunneling (SMT) and spin-preserving tunneling (SPT) at potential saddle points
(PSPs). A symplectic quantum network model, named as SMT-QNM, is constructed in
which SMT and SPT have the same status and contribute independent tunneling
channels rather than sharing a total-probability-fixed one. Two-dimensional
continuous Dirac Hamiltonian is then extracted out from this discrete network
model as the generator of certain unitary transformation. With the help of
high-accuracy numerics based on transfer matrix technique, finite-size analysis
on two-terminal conductance and normalized localization length provides a phase
diagram drawn in the SMT-SPT plane. As a manifestation of symplectic ensembles,
a normal-metal (NM) phase emerges between the quantum spin Hall (QSH) and
normal-insulator (NI) phases when SMT appears. We systematically analyze the
quantum phases on the boundary and in the interior of the phase space.
Particularly, the phase diagram is closely related to that of disordered
three-dimensional weak topological insulators by appropriate parameter mapping.
At last, if time-reversal symmetry in electron trajectories between PSPs is
destroyed, the system falls into unitary class with no more NM phase. A direct
SMT-driven transition from QSH to NI phases exists and can be explained by
spin-flip backscattering between the degenerate doublets at the same sample
edge.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:05:11 GMT""},{""version"":""v2"",""created"":""Thu, 19 Oct 2017 10:20:47 GMT""}]","2018-08-13"
"1703.07724","Helena Zacharias U.","Helena U. Zacharias, Thorsten Rehberg, Sebastian Mehrl, Daniel
  Richtmann, Tilo Wettig, Peter J. Oefner, Rainer Spang, Wolfram Gronwald,
  Michael Altenbuchinger","Scale-invariant biomarker discovery in urine and plasma metabolite
  fingerprints",,,"10.1021/acs.jproteome.7b00325",,"q-bio.QM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Motivation: Metabolomics data is typically scaled to a common reference like
a constant volume of body fluid, a constant creatinine level, or a constant
area under the spectrum. Such normalization of the data, however, may affect
the selection of biomarkers and the biological interpretation of results in
unforeseen ways.
  Results: First, we study how the outcome of hypothesis tests for differential
metabolite concentration is affected by the choice of scale. Furthermore, we
observe this interdependence also for different classification approaches.
Second, to overcome this problem and establish a scale-invariant biomarker
discovery algorithm, we extend linear zero-sum regression to the logistic
regression framework and show in two applications to ${}^1$H NMR-based
metabolomics data how this approach overcomes the scaling problem.
  Availability: Logistic zero-sum regression is available as an R package as
well as a high-performance computing implementation that can be downloaded at
https://github.com/rehbergT/zeroSum
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:06:23 GMT""}]","2017-09-19"
"1703.07725","Lei Liu","Lei Liu, Mengyao Xie and Hao Yang","Memos: Revisiting Hybrid Memory Management in Modern Operating System",,,,,"cs.OS cs.AR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The emerging hybrid DRAM-NVM architecture is challenging the existing memory
management mechanism in operating system. In this paper, we introduce memos,
which can schedule memory resources over the entire memory hierarchy including
cache, channels, main memory comprising DRAM and NVM simultaneously. Powered by
our newly designed kernel-level monitoring module and page migration engine,
memos can dynamically optimize the data placement at the memory hierarchy in
terms of the on-line memory patterns, current resource utilization and feature
of memory medium. Our experimental results show that memos can achieve high
memory utilization, contributing to system throughput by 19.1% and QoS by 23.6%
on average. Moreover, memos can reduce the NVM side memory latency by 3~83.3%,
energy consumption by 25.1~99%, and benefit the NVM lifetime significantly (40X
improvement on average).
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:07:11 GMT""}]","2017-03-23"
"1703.07726","Tao Ding","Tao Ding, Warren K. Bickel, Shimei Pan","\$1 Today or \$2 Tomorrow? The Answer is in Your Facebook Likes",,,,,"cs.AI cs.CY cs.SI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In economics and psychology, delay discounting is often used to characterize
how individuals choose between a smaller immediate reward and a larger delayed
reward. People with higher delay discounting rate (DDR) often choose smaller
but more immediate rewards (a ""today person""). In contrast, people with a lower
discounting rate often choose a larger future rewards (a ""tomorrow person"").
Since the ability to modulate the desire of immediate gratification for long
term rewards plays an important role in our decision-making, the lower
discounting rate often predicts better social, academic and health outcomes. In
contrast, the higher discounting rate is often associated with problematic
behaviors such as alcohol/drug abuse, pathological gambling and credit card
default. Thus, research on understanding and moderating delay discounting has
the potential to produce substantial societal benefits.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:16:09 GMT""},{""version"":""v2"",""created"":""Thu, 23 Mar 2017 05:27:59 GMT""},{""version"":""v3"",""created"":""Fri, 24 Mar 2017 01:00:03 GMT""}]","2017-03-27"
"1703.07727","Slawomir Dinew","Slawomir Dinew","Regularity of the plurisubharmonic envelope in strictly pseudoconvex
  domains","There is a mistake in the proof of main result",,,,"math.CV math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the plurisubharmonic envelopes of functions in the setting of
domains in $\mathbb C^n$. In particular we prove a complex analogue of a result
of De Philippis and Figalli concerning the optimal regularity of such envelopes
in smooth strictly pseudoconvex domains.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:16:52 GMT""},{""version"":""v2"",""created"":""Mon, 19 Jun 2017 09:12:18 GMT""}]","2017-06-20"
"1703.07728","Frederic Sommer","Frederic Sommer","Dimension free $L^p$-bounds of maximal functions associated to products
  of Euclidean balls","32 pages",,,,"math.CA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A few years ago, Bourgain proved that the centered Hardy-Littlewood maximal
function for the cube has dimension free $L^p$-bounds for $p>1$. We extend his
result to products of Euclidean balls of different dimensions. In addition, we
provide dimension free $L^p$-bounds for the maximal function associated to
products of Euclidean spheres for $p > \frac{N}{N-1}$ and $N \ge 3$, where
$N-1$ is the lowest occurring dimension of a single sphere. The aforementioned
result is obtained from the latter one by applying the method of rotations from
Stein's pioneering work on the spherical maximal function.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:19:09 GMT""},{""version"":""v2"",""created"":""Wed, 11 Apr 2018 09:24:53 GMT""}]","2018-04-12"
"1703.07729","Ethan Kerzner","Ethan Kerzner, Alexander Lex, Crystal Lynn Sigulinsky, Timothy Urness,
  Bryan William Jones, Robert E. Marc, Miriah Meyer","Graffinity: Visualizing Connectivity In Large Graphs","The definitive version is available at http://diglib.eg.org/ and
  http://onlinelibrary.wiley.com",,,,"cs.GR cs.HC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Multivariate graphs are prolific across many fields, including transportation
and neuroscience. A key task in graph analysis is the exploration of
connectivity, to, for example, analyze how signals flow through neurons, or to
explore how well different cities are connected by flights. While standard
node-link diagrams are helpful in judging connectivity, they do not scale to
large networks. Adjacency matrices also do not scale to large networks and are
only suitable to judge connectivity of adjacent nodes. A key approach to
realize scalable graph visualization are queries: instead of displaying the
whole network, only a relevant subset is shown. Query-based techniques for
analyzing connectivity in graphs, however, can also easily suffer from
cluttering if the query result is big enough. To remedy this, we introduce
techniques that provide an overview of the connectivity and reveal details on
demand. We have two main contributions: (1) two novel visualization techniques
that work in concert for summarizing graph connectivity; and (2) Graffinity, an
open-source implementation of these visualizations supplemented by detail views
to enable a complete analysis workflow. Graffinity was designed in a close
collaboration with neuroscientists and is optimized for connectomics data
analysis, yet the technique is applicable across domains. We validate the
connectivity overview and our open-source tool with illustrative examples using
flight and connectomics data.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:23:32 GMT""}]","2017-03-23"
"1703.07730","Said Salem Sugui jr","S Salem-Sugui Jr., A D Alvarenga, H-Q Luo, R Zhang and D-L Gong","Flux-flow and vortex-glass phase in iron pnictide
  BaFe$_{2-x}$Ni$_x$As$_2$ single crystals with $T_c$ $\sim$ 20 K","7 pages 5 figures","2017 Supercond. Sci. Technol. 30 015007","10.1088/0953-2048/30/1/015007",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We analysed the flux-flow region of isofield magneto resistivity data
obtained on three crystals of BaFe$_{2-x}$Ni$_x$As$_2$ with $T_c$$\sim$20 K for
three different geometries relative to the angle formed between the applied
magnetic field and the c-axis of the crystals. The field dependent activation
energy, $U_0$, was obtained from the TAFF and modified vortex-glass models,
which were compared with the values of $U_0$ obtained from flux-creep available
in the literature. We observed that the $U_0$ obtained from the TAFF model show
deviations among the different crystals, while the correspondent glass lines
obtained from the vortex glass model are virtually coincident. It is shown that
the data is well explained by the modified vortex glass model, allowing to
extract values of $T_g$, the glass transition temperature, and $T^*$, a
temperature which scales with the mean field critical temperature $T_c(H)$. The
resulting glass lines obey the anisotropic Ginzburg-Landau theory and are well
fitted by a theory developed in the literature by considering the effect of
disorder.
","[{""version"":""v1"",""created"":""Wed, 22 Mar 2017 16:24:28 GMT""}]","2017-03-23"
